id_linha,id_pedido,data_venda,cliente_id,produto,categoria,quantidade,preco_unitario,desconto_percentual,forma_pagamento,cidade,regiao,status_pedido
LIN-000180,PED-00101,2025-05-06,CLI-0272,Webcam Full HD,Eletrónica,1,54.90,0,Transferência,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000181,PED-00101,2025-05-06,CLI-0272,Coluna Bluetooth,Eletrónica,2,67.80,0,Transferência,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000182,PED-00102,2025-08-21,CLI-0253,Almofada Ergonómica,Casa e Escritório,3,32.90,0,Cartão de débito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000183,PED-00102,2025-08-21,CLI-0253,Agenda Semanal,Papelaria,1,12.90,5,Cartão de débito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000184,PED-00103,2025-09-08,CLI-0303,Teclado Mecânico,Eletrónica,3,77.50,5,Cartão de débito,Porto,Norte,Concluído
LIN-000185,PED-00103,2025-09-08,CLI-0303,Marcadores Coloridos,Papelaria,5,8.63,5,Cartão de débito,Porto,Norte,Concluído
LIN-000186,PED-00104,2025-01-25,CLI-0237,Almofada Ergonómica,Casa e Escritório,2,32.90,5,Dinheiro,Sintra,Lisboa e Vale do Tejo,Concluído
LIN-000187,PED-00105,2025-01-20,CLI-0032,Rato Sem Fios,Eletrónica,1,24.90,15,MB WAY,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000188,PED-00105,2025-01-20,CLI-0032,Organizador de Mesa,Casa e Escritório,2,15.35,0,MB WAY,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000189,PED-00105,2025-01-20,CLI-0032,Carregador USB-C,Eletrónica,1,29.90,0,MB WAY,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000190,PED-00105,2025-01-20,CLI-0032,Teclado Mecânico,Eletrónica,2,82.30,0,MB WAY,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000191,PED-00106,2025-05-05,CLI-0172,Extensão Elétrica,Casa e Escritório,3,18.90,0,Cartão de crédito,Porto,Norte,Concluído
LIN-000192,PED-00107,2025-05-28,CLI-0180,Rato Sem Fios,Eletrónica,1,24.90,5,MB WAY,Aveiro,Centro,Concluído
LIN-000193,PED-00108,2024-10-04,CLI-0066,Organizador de Mesa,Casa e Escritório,2,14.90,0,MB WAY,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-000194,PED-00108,2024-10-04,CLI-0066,Rato Sem Fios,Eletrónica,1,24.90,0,MB WAY,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-000195,PED-00109,2024-07-02,CLI-0393,"Monitor 24""",Eletrónica,1,185.30,10,Cartão de crédito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000196,PED-00110,2025-11-04,CLI-0020,Webcam Full HD,Eletrónica,1,56.55,10,Transferência,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-000197,PED-00110,2025-11-04,CLI-0020,Carregador USB-C,Eletrónica,1,29.90,0,Transferência,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-000198,PED-00111,2024-10-29,CLI-0369,Garrafa Térmica,Acessórios,2,21.90,15,Cartão de débito,Vila Real,Norte,Concluído
LIN-000199,PED-00111,2024-10-29,CLI-0369,Coluna Bluetooth,Eletrónica,2,69.90,0,Cartão de débito,Vila Real,Norte,Concluído
LIN-000200,PED-00112,2025-12-06,CLI-0226,Carregador USB-C,Eletrónica,3,29.90,15,Cartão de crédito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000201,PED-00112,2025-12-06,CLI-0226,Hub USB-C,Eletrónica,1,44.90,15,Cartão de crédito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000202,PED-00113,2025-03-08,CLI-0053,Carregador USB-C,Eletrónica,1,30.80,0,Cartão de débito,Setúbal,Lisboa e Vale do Tejo,Concluído
LIN-000203,PED-00114,2024-12-09,CLI-0114,Mochila Executiva,Acessórios,1,49.90,5,Transferência,Faro,Algarve,Cancelado
LIN-000204,PED-00115,2024-03-19,CLI-0115,Webcam Full HD,Eletrónica,1,54.90,5,Transferência,Porto,Norte,Concluído
LIN-000205,PED-00115,2024-03-19,CLI-0115,Extensão Elétrica,Casa e Escritório,1,18.90,0,Transferência,Porto,Norte,Concluído
LIN-000206,PED-00116,2024-01-06,CLI-0041,Extensão Elétrica,Casa e Escritório,1,18.90,0,Cartão de crédito,Porto,Norte,Concluído
LIN-000207,PED-00116,2024-01-06,CLI-0041,Organizador de Mesa,Casa e Escritório,1,14.90,0,Cartão de crédito,Porto,Norte,Concluído
LIN-000208,PED-00116,2024-01-06,CLI-0041,Suporte para Portátil,Acessórios,3,34.90,0,Cartão de crédito,Porto,Norte,Concluído
LIN-000209,PED-00117,2025-10-05,CLI-0256,Webcam Full HD,Eletrónica,1,53.25,5,Cartão de crédito,Sintra,Lisboa e Vale do Tejo,Concluído
LIN-000210,PED-00118,2024-07-25,CLI-0214,Organizador de Mesa,Casa e Escritório,2,15.35,0,MB WAY,Guimarães,Norte,Concluído
LIN-000211,PED-00119,2024-11-13,CLI-0241,Marcadores Coloridos,Papelaria,1,8.63,10,Cartão de débito,Porto,Norte,Concluído
LIN-000212,PED-00119,2024-11-13,CLI-0241,Rato Sem Fios,Eletrónica,2,24.90,0,Cartão de débito,Porto,Norte,Concluído
LIN-000213,PED-00120,2024-10-20,CLI-0174,Bolsa para Portátil,Acessórios,3,27.06,5,Cartão de crédito,Faro,Algarve,Concluído
LIN-000214,PED-00120,2024-10-20,CLI-0174,Carregador USB-C,Eletrónica,4,29.00,0,Cartão de crédito,Faro,Algarve,Concluído
LIN-000215,PED-00121,2024-02-14,CLI-0103,Candeeiro de Mesa,Casa e Escritório,1,27.06,5,Cartão de crédito,Albufeira,Algarve,Concluído
LIN-000216,PED-00122,2024-06-14,CLI-0183,Marcadores Coloridos,Papelaria,1,8.90,5,Cartão de crédito,Albufeira,Algarve,Concluído
LIN-000217,PED-00123,2025-11-09,CLI-0198,Organizador de Mesa,Casa e Escritório,1,14.45,10,Cartão de crédito,Aveiro,Centro,Concluído
LIN-000218,PED-00124,2024-03-16,CLI-0309,Agenda Semanal,Papelaria,2,12.90,0,Cartão de crédito,Ponta Delgada,Ilhas,Concluído
LIN-000219,PED-00125,2025-07-07,CLI-0086,Marcadores Coloridos,Papelaria,2,8.63,0,Cartão de crédito,Setúbal,Lisboa e Vale do Tejo,Concluído
LIN-000220,PED-00125,2025-07-07,CLI-0086,Suporte para Portátil,Acessórios,2,34.90,0,Cartão de crédito,Setúbal,Lisboa e Vale do Tejo,Concluído
LIN-000221,PED-00125,2025-07-07,CLI-0086,Caderno A5,Papelaria,2,6.50,10,Cartão de crédito,Setúbal,Lisboa e Vale do Tejo,Concluído
LIN-000222,PED-00126,2024-05-07,CLI-0312,Marcadores Coloridos,Papelaria,1,9.17,0,Cartão de débito,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-000223,PED-00127,2024-05-15,CLI-0231,Organizador de Mesa,Casa e Escritório,1,14.90,0,Cartão de débito,Funchal,Ilhas,Concluído
LIN-000224,PED-00127,2024-05-15,CLI-0231,Marcadores Coloridos,Papelaria,1,8.90,0,Cartão de débito,Funchal,Ilhas,Concluído
LIN-000225,PED-00128,2024-11-11,CLI-0288,Extensão Elétrica,Casa e Escritório,1,18.90,0,MB WAY,Braga,Norte,Concluído
LIN-000226,PED-00129,2024-05-02,CLI-0038,Agenda Semanal,Papelaria,2,12.51,0,Transferência,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000227,PED-00130,2024-09-06,CLI-0154,Marcadores Coloridos,Papelaria,1,8.90,5,MB WAY,Faro,Algarve,Cancelado
LIN-000228,PED-00130,2024-09-06,CLI-0154,Organizador de Mesa,Casa e Escritório,1,14.90,0,MB WAY,Faro,Algarve,Cancelado
LIN-000229,PED-00131,2025-03-08,CLI-0189,Rato Sem Fios,Eletrónica,5,24.90,0,Dinheiro,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000230,PED-00131,2025-03-08,CLI-0189,Pack Canetas Gel,Papelaria,2,5.05,0,Dinheiro,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000231,PED-00131,2025-03-08,CLI-0189,Mochila Executiva,Acessórios,5,48.40,0,Dinheiro,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000232,PED-00132,2025-06-09,CLI-0177,Webcam Full HD,Eletrónica,1,53.25,10,MB WAY,Braga,Norte,Concluído
LIN-000233,PED-00132,2025-06-09,CLI-0177,Suporte para Portátil,Acessórios,1,34.90,0,MB WAY,Braga,Norte,Concluído
LIN-000234,PED-00133,2024-09-29,CLI-0364,Rato Sem Fios,Eletrónica,1,25.65,0,Dinheiro,Vila Real,Norte,Concluído
LIN-000235,PED-00134,2025-04-30,CLI-0315,Webcam Full HD,Eletrónica,3,56.55,0,Cartão de débito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000236,PED-00134,2025-04-30,CLI-0315,Carregador USB-C,Eletrónica,3,29.00,0,Cartão de débito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000237,PED-00134,2025-04-30,CLI-0315,Agenda Semanal,Papelaria,2,13.29,0,Cartão de débito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000238,PED-00135,2024-06-29,CLI-0293,Pack Canetas Gel,Papelaria,1,4.90,0,MB WAY,Leiria,Centro,Concluído
LIN-000239,PED-00135,2024-06-29,CLI-0293,Extensão Elétrica,Casa e Escritório,1,18.33,0,MB WAY,Leiria,Centro,Concluído
LIN-000240,PED-00136,2024-11-28,CLI-0238,Marcadores Coloridos,Papelaria,1,8.90,5,MB WAY,Guimarães,Norte,Concluído
LIN-000241,PED-00136,2024-11-28,CLI-0238,Mochila Executiva,Acessórios,1,49.90,5,MB WAY,Guimarães,Norte,Concluído
LIN-000242,PED-00137,2024-08-17,CLI-0127,Suporte para Portátil,Acessórios,3,35.95,5,Cartão de crédito,Braga,Norte,Cancelado
LIN-000243,PED-00137,2024-08-17,CLI-0127,Coluna Bluetooth,Eletrónica,1,69.90,0,Cartão de crédito,Braga,Norte,Cancelado
LIN-000244,PED-00137,2024-08-17,CLI-0127,Carregador USB-C,Eletrónica,1,29.90,10,Cartão de crédito,Braga,Norte,Cancelado
LIN-000245,PED-00138,,CLI-0047,Marcadores Coloridos,Papelaria,1,8.90,0,Cartão de débito,Portimão,Algarve,Devolvido
LIN-000246,PED-00139,2025-11-03,CLI-0335,Webcam Full HD,Eletrónica,3,54.90,10,Cartão de crédito,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-000247,PED-00140,2024-10-30,CLI-0206,Mochila Executiva,Acessórios,1,51.40,0,Cartão de débito,Porto,Norte,Concluído
LIN-000248,PED-00141,2025-12-26,CLI-0349,Agenda Semanal,Papelaria,2,12.90,10,Cartão de crédito,Sintra,Lisboa e Vale do Tejo,Concluído
LIN-000249,PED-00142,2024-06-20,CLI-0261,Bolsa para Portátil,Acessórios,1,28.74,10,Cartão de crédito,Leiria,Centro,Concluído
LIN-000250,PED-00142,2024-06-20,CLI-0261,Organizador de Mesa,Casa e Escritório,1,15.35,0,Cartão de crédito,Leiria,Centro,Concluído
LIN-000251,PED-00143,2024-11-15,CLI-0316,Candeeiro de Mesa,Casa e Escritório,1,27.06,5,Cartão de crédito,Setúbal,Lisboa e Vale do Tejo,Concluído
LIN-000252,PED-00143,2024-11-15,CLI-0316,Bolsa para Portátil,Acessórios,2,27.90,10,Cartão de crédito,Setúbal,Lisboa e Vale do Tejo,Concluído
LIN-000253,PED-00143,2024-11-15,CLI-0316,Pack Canetas Gel,Papelaria,3,4.75,10,Cartão de crédito,Setúbal,Lisboa e Vale do Tejo,Concluído
LIN-000254,PED-00144,2024-08-16,CLI-0336,Almofada Ergonómica,Casa e Escritório,1,33.89,5,MB WAY,Beja,Alentejo,Concluído
LIN-000255,PED-00144,2025-02-31,CLI-0336,Bolsa para Portátil,Acessórios,1,27.90,0,MB WAY,Beja,Alentejo,Concluído
LIN-000256,PED-00145,2025-12-07,CLI-0057,Hub USB-C,Eletrónica,1,46.25,15,Cartão de débito,Guimarães,Norte,Concluído
LIN-000257,PED-00146,2025-10-28,CLI-0377,Bolsa para Portátil,Acessórios,1,27.90,0,MB WAY,Setúbal,Lisboa e Vale do Tejo,Concluído
LIN-000258,PED-00146,2025-10-28,CLI-0377,Organizador de Mesa,Casa e Escritório,2,15.35,0,MB WAY,Setúbal,Lisboa e Vale do Tejo,Concluído
LIN-000259,PED-00147,2025-08-20,CLI-0370,Coluna Bluetooth,Eletrónica,2,69.90,10,MB WAY,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-000260,PED-00147,2025-08-20,CLI-0370,Caderno A5,Papelaria,5,6.50,5,MB WAY,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-000261,PED-00148,2025-06-16,CLI-0251,Caderno A5,Papelaria,2,6.70,0,Cartão de crédito,Aveiro,Centro,Cancelado
LIN-000262,PED-00148,2025-06-16,CLI-0251,Pack Canetas Gel,Papelaria,5,4.90,10,Cartão de crédito,Aveiro,Centro,Cancelado
LIN-000263,PED-00148,2025-06-16,CLI-0251,"Monitor 24""",Eletrónica,3,179.90,0,Cartão de crédito,Aveiro,Centro,Cancelado
LIN-000264,PED-00149,2025-12-10,CLI-0041,Hub USB-C,Eletrónica,1,46.25,10,Cartão de débito,Aveiro,Centro,Concluído
LIN-000265,PED-00149,2025-12-10,CLI-0041,Candeeiro de Mesa,Casa e Escritório,1,28.74,10,Cartão de débito,Aveiro,Centro,Concluído
LIN-000266,PED-00150,2024-07-24,CLI-0026,Suporte para Portátil,Acessórios,1,34.90,0,Cartão de débito,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-000267,PED-00151,2025-08-19,CLI-0003,Bolsa para Portátil,Acessórios,2,27.90,0,Dinheiro,Funchal,Ilhas,Concluído
LIN-000268,PED-00151,2025-08-19,CLI-0003,Extensão Elétrica,Casa e Escritório,2,18.33,5,Dinheiro,Funchal,Ilhas,Concluído
LIN-000269,PED-00152,2024-07-18,CLI-0379,Carregador USB-C,Eletrónica,4,29.00,15,Transferência,Setúbal,Lisboa e Vale do Tejo,Concluído
LIN-000270,PED-00153,2024-11-17,CLI-0254,Teclado Mecânico,Eletrónica,1,82.30,10,MB WAY,Guimarães,Norte,Concluído
LIN-000271,PED-00154,2025-11-27,CLI-0172,Webcam Full HD,Eletrónica,1,54.90,10,Dinheiro,Coimbra,Centro,Concluído
LIN-000272,PED-00154,2025-11-27,CLI-0172,Organizador de Mesa,Casa e Escritório,1,14.90,10,Dinheiro,Coimbra,Centro,Concluído
LIN-000273,PED-00155,2025-07-08,CLI-0008,Carregador USB-C,Eletrónica,3,30.80,0,MB WAY,Setúbal,Lisboa e Vale do Tejo,Concluído
LIN-000274,PED-00155,2025-07-08,CLI-0008,Mochila Executiva,Acessórios,1,48.40,0,MB WAY,Setúbal,Lisboa e Vale do Tejo,Concluído
LIN-000275,PED-00156,2024-05-05,CLI-0166,Caderno A5,Papelaria,1,6.70,0,Cartão de crédito,Portimão,Algarve,Concluído
LIN-000276,PED-00156,2024-05-05,CLI-0166,Agenda Semanal,Papelaria,2,12.90,0,Cartão de crédito,Portimão,Algarve,Concluído
LIN-000277,PED-00157,2024-04-18,CLI-0158,Pack Canetas Gel,Papelaria,1,4.90,0,MB WAY,Braga,Norte,Concluído
LIN-000278,PED-00157,2024-04-18,CLI-0158,"Monitor 24""",Eletrónica,1,179.90,0,MB WAY,Braga,Norte,Concluído
LIN-000279,PED-00157,2024-04-18,CLI-0158,Extensão Elétrica,Casa e Escritório,5,18.90,0,MB WAY,Braga,Norte,Concluído
LIN-000280,PED-00158,2025-03-04,CLI-0242,Extensão Elétrica,Casa e Escritório,2,19.47,5,MB WAY,Évora,Alentejo,Concluído
LIN-000281,PED-00158,2025-03-04,CLI-0242,Rato Sem Fios,Eletrónica,1,25.65,0,MB WAY,Évora,Alentejo,Concluído
LIN-000282,PED-00159,2025-09-30,CLI-0259,Garrafa Térmica,Acessórios,2,21.90,0,Cartão de débito,Guimarães,Norte,Concluído
LIN-000283,PED-00159,2025-09-30,CLI-0259,"Monitor 24""",Eletrónica,1,174.50,0,Cartão de débito,Guimarães,Norte,Concluído
LIN-000284,PED-00159,2025-09-30,CLI-0259,Hub USB-C,Eletrónica,1,44.90,0,Cartão de débito,Guimarães,Norte,Concluído
LIN-000285,PED-00160,2025-03-11,CLI-0345,Hub USB-C,Eletrónica,1,44.90,5,MB WAY,Portalegre,Alentejo,Concluído
LIN-000286,PED-00160,2025-03-11,CLI-0345,Almofada Ergonómica,Casa e Escritório,2,31.91,10,MB WAY,Portalegre,Alentejo,Concluído
LIN-000287,PED-00160,2025-03-11,CLI-0345,Rato Sem Fios,Eletrónica,1,24.90,0,MB WAY,Portalegre,Alentejo,Concluído
LIN-000288,PED-00161,2024-11-24,CLI-0394,Marcadores Coloridos,Papelaria,1,9.17,0,MB WAY,Braga,Norte,Concluído
LIN-000289,PED-00161,2024-11-24,CLI-0394,Mochila Executiva,Acessórios,3,48.40,0,MB WAY,Braga,Norte,Concluído
LIN-000290,PED-00161,2024-11-24,CLI-0394,Garrafa Térmica,Acessórios,2,22.56,0,MB WAY,Braga,Norte,Concluído
LIN-000291,PED-00161,2024-11-24,CLI-0394,Almofada Ergonómica,Casa e Escritório,5,31.91,10,MB WAY,Braga,Norte,Concluído
LIN-000292,PED-00162,2025-12-21,CLI-0238,Coluna Bluetooth,Eletrónica,1,69.90,15,Cartão de débito,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-000293,PED-00162,2025-12-21,CLI-0238,Garrafa Térmica,Acessórios,2,21.24,0,Cartão de débito,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-000294,PED-00162,2025-12-21,CLI-0238,Marcadores Coloridos,Papelaria,2,9.17,10,Cartão de débito,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-000295,PED-00163,2025-11-04,CLI-0009,Teclado Mecânico,Eletrónica,2,79.90,5,Cartão de crédito,Coimbra,Centro,Concluído
LIN-000296,PED-00163,2025-11-04,CLI-0009,Coluna Bluetooth,Eletrónica,2,67.80,0,Cartão de crédito,Coimbra,Centro,Concluído
LIN-000297,PED-00164,2025-12-28,CLI-0120,Agenda Semanal,Papelaria,1,12.90,20,MB WAY,Faro,Algarve,Concluído
LIN-000298,PED-00164,2025-12-28,CLI-0120,Coluna Bluetooth,Eletrónica,2,69.90,0,MB WAY,Faro,Algarve,Concluído
LIN-000299,PED-00165,2024-03-02,CLI-0303,Bolsa para Portátil,Acessórios,1,27.90,10,Transferência,Albufeira,Algarve,Concluído
LIN-000300,PED-00166,2025-06-03,CLI-0403,Carregador USB-C,Eletrónica,2,29.90,0,MB WAY,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000301,PED-00167,2024-07-12,CLI-0363,Suporte para Portátil,Acessórios,2,34.90,0,Cartão de débito,Braga,Norte,Concluído
LIN-000302,PED-00168,2024-08-06,CLI-0170,Hub USB-C,Eletrónica,1,44.90,5,Transferência,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-000303,PED-00169,2025-04-14,CLI-0038,Bolsa para Portátil,Acessórios,3,27.90,0,MB WAY,Guimarães,Norte,Concluído
LIN-000304,PED-00169,2025-04-14,CLI-0038,Hub USB-C,Eletrónica,3,44.90,10,MB WAY,Guimarães,Norte,Concluído
LIN-000305,PED-00170,2025-12-13,CLI-0061,Hub USB-C,Eletrónica,4,46.25,0,MB WAY,Évora,Alentejo,Concluído
LIN-000306,PED-00170,2025-12-13,CLI-0061,Mochila Executiva,Acessórios,1,49.90,5,MB WAY,Évora,Alentejo,Concluído
LIN-000307,PED-00171,2024-10-25,CLI-0134,Bolsa para Portátil,Acessórios,1,27.90,0,Transferência,Viseu,Centro,Concluído
LIN-000308,PED-00171,2024-10-25,CLI-0134,Agenda Semanal,Papelaria,3,12.90,0,Transferência,Viseu,Centro,Concluído
LIN-000309,PED-00171,2024-10-25,CLI-0134,Hub USB-C,Eletrónica,2,46.25,0,Transferência,Viseu,Centro,Concluído
LIN-000310,PED-00172,2024-11-29,CLI-0079,Candeeiro de Mesa,Casa e Escritório,2,27.90,0,Cartão de crédito,Guimarães,Norte,Concluído
LIN-000311,PED-00173,2025-09-25,CLI-0371,Carregador USB-C,Eletrónica,1,30.80,15,Cartão de débito,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-000312,PED-00173,2025-09-25,CLI-0371,Webcam Full HD,Eletrónica,4,56.55,0,Cartão de débito,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-000313,PED-00173,2025-09-25,CLI-0371,Candeeiro de Mesa,Casa e Escritório,3,27.06,5,Cartão de débito,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-000314,PED-00174,2024-11-26,CLI-0323,Marcadores Coloridos,Papelaria,2,9.17,15,MB WAY,Vila Real,Norte,Concluído
LIN-000315,PED-00174,2024-11-26,CLI-0323,Teclado Mecânico,Eletrónica,2,77.50,0,MB WAY,Vila Real,Norte,Concluído
LIN-000316,PED-00175,2025-03-06,CLI-0007,Organizador de Mesa,Casa e Escritório,3,14.90,5,MB WAY,Porto,Norte,Concluído
LIN-000317,PED-00176,2025-11-17,CLI-0055,Caderno A5,Papelaria,1,6.50,0,Cartão de débito,Portimão,Algarve,Concluído
LIN-000318,PED-00176,2025-11-17,CLI-0055,Marcadores Coloridos,Papelaria,4,8.90,5,Cartão de débito,Portimão,Algarve,Concluído
LIN-000319,PED-00177,2025-12-27,CLI-0116,Teclado Mecânico,Eletrónica,1,79.90,0,MB WAY,Coimbra,Centro,Concluído
LIN-000320,PED-00177,2025-12-27,CLI-0116,Rato Sem Fios,Eletrónica,1,24.90,0,MB WAY,Coimbra,Centro,Concluído
LIN-000321,PED-00177,2025-12-27,CLI-0116,Mochila Executiva,Acessórios,3,49.90,5,MB WAY,Coimbra,Centro,Concluído
LIN-000322,PED-00177,2025-12-27,CLI-0116,Candeeiro de Mesa,Casa e Escritório,3,27.06,15,MB WAY,Coimbra,Centro,Concluído
LIN-000323,PED-00178,2025-11-22,CLI-0118,Teclado Mecânico,Eletrónica,2,79.90,15,Transferência,Vila Real,Norte,Concluído
LIN-000324,PED-00178,2025-11-22,CLI-0118,Rato Sem Fios,Eletrónica,2,24.15,0,Transferência,Vila Real,Norte,Concluído
LIN-000325,PED-00179,2025-10-14,CLI-0009,Mochila Executiva,Acessórios,1,51.40,0,Cartão de débito,Funchal,Ilhas,Concluído
LIN-000326,PED-00179,2025-10-14,CLI-0009,Rato Sem Fios,Eletrónica,3,24.90,5,Cartão de débito,Funchal,Ilhas,Concluído
LIN-000327,PED-00180,2025-02-25,CLI-0197,Organizador de Mesa,Casa e Escritório,1,14.90,0,Cartão de crédito,Évora,Alentejo,Devolvido
LIN-000328,PED-00180,2025-02-25,CLI-0197,Marcadores Coloridos,Papelaria,1,9.17,5,Cartão de crédito,Évora,Alentejo,Devolvido
LIN-000329,PED-00181,2025-12-10,CLI-0204,Garrafa Térmica,Acessórios,1,21.90,5,Cartão de crédito,Funchal,Ilhas,Concluído
LIN-000330,PED-00181,2025-12-10,CLI-0204,Bolsa para Portátil,Acessórios,2,27.90,0,Cartão de crédito,Funchal,Ilhas,Concluído
LIN-000331,PED-00181,2025-12-10,CLI-0204,Coluna Bluetooth,Eletrónica,2,69.90,10,Cartão de crédito,Funchal,Ilhas,Concluído
LIN-000332,PED-00182,2024-03-19,CLI-0079,Marcadores Coloridos,Papelaria,1,8.63,10,MB WAY,Viseu,Centro,Concluído
LIN-000333,PED-00183,2024-12-13,CLI-0390,Candeeiro de Mesa,Casa e Escritório,1,27.06,0,Cartão de crédito,Coimbra,Centro,Concluído
LIN-000334,PED-00183,2024-12-13,CLI-0390,Organizador de Mesa,Casa e Escritório,2,15.35,10,Cartão de crédito,Coimbra,Centro,Concluído
LIN-000335,PED-00184,2024-10-01,CLI-0198,Candeeiro de Mesa,Casa e Escritório,2,27.90,5,Cartão de débito,Porto,Norte,Concluído
LIN-000336,PED-00184,2024-10-01,CLI-0198,Coluna Bluetooth,Eletrónica,1,69.90,0,Cartão de débito,Porto,Norte,Concluído
LIN-000337,PED-00185,2025-01-12,CLI-0033,Marcadores Coloridos,Papelaria,2,8.90,0,Cartão de crédito,Guimarães,Norte,Concluído
LIN-000338,PED-00185,2025-01-12,CLI-0033,Caderno A5,Papelaria,1,6.30,0,Cartão de crédito,Guimarães,Norte,Concluído
LIN-000339,PED-00185,2025-01-12,CLI-0033,Coluna Bluetooth,Eletrónica,1,69.90,0,Cartão de crédito,Guimarães,Norte,Concluído
LIN-000340,PED-00186,2025-04-27,CLI-0412,Extensão Elétrica,Casa e Escritório,1,18.90,0,Cartão de débito,Albufeira,Algarve,Concluído
LIN-000341,PED-00186,2025-04-27,CLI-0412,Webcam Full HD,Eletrónica,1,54.90,15,Cartão de débito,Albufeira,Algarve,Concluído
LIN-000342,PED-00186,2025-04-27,CLI-0412,Pack Canetas Gel,Papelaria,1,4.90,15,Cartão de débito,Albufeira,Algarve,Concluído
LIN-000343,PED-00187,2025-08-28,CLI-0167,Almofada Ergonómica,Casa e Escritório,1,33.89,0,MB WAY,Viseu,Centro,Concluído
LIN-000344,PED-00188,2025-08-16,CLI-0014,Pack Canetas Gel,Papelaria,3,4.75,5,Cartão de débito,Funchal,Ilhas,Concluído
LIN-000345,PED-00189,2025-09-07,CLI-0210,Webcam Full HD,Eletrónica,2,54.90,0,Cartão de crédito,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-000346,PED-00190,2025-12-27,CLI-0246,Suporte para Portátil,Acessórios,3,34.90,10,Cartão de débito,Sintra,Lisboa e Vale do Tejo,Concluído
LIN-000347,PED-00190,2025-12-27,CLI-0246,Candeeiro de Mesa,Casa e Escritório,3,28.74,10,Cartão de débito,Sintra,Lisboa e Vale do Tejo,Concluído
LIN-000348,PED-00190,2025-12-27,CLI-0246,Teclado Mecânico,Eletrónica,1,79.90,10,Cartão de débito,Sintra,Lisboa e Vale do Tejo,Concluído
LIN-000349,PED-00191,2024-10-22,CLI-0332,Agenda Semanal,Papelaria,1,12.51,0,Cartão de débito,Sintra,Lisboa e Vale do Tejo,Concluído
LIN-000350,PED-00191,2024-10-22,CLI-0332,Suporte para Portátil,Acessórios,1,35.95,0,Cartão de débito,Sintra,Lisboa e Vale do Tejo,Concluído
LIN-000351,PED-00192,2025-06-14,CLI-0114,Organizador de Mesa,Casa e Escritório,0,14.45,0,Cartão de débito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000352,PED-00192,2025-06-14,CLI-0114,Webcam Full HD,Eletrónica,1,53.25,0,Cartão de débito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000353,PED-00193,2025-12-04,CLI-0073,Marcadores Coloridos,Papelaria,1,8.90,0,Cartão de crédito,Aveiro,Centro,Concluído
LIN-000354,PED-00193,2025-12-04,CLI-0073,Bolsa para Portátil,Acessórios,1,27.06,0,Cartão de crédito,Aveiro,Centro,Concluído
